id,name,photo,email,source,given_name,family_name,start_date,end_date,party,term
EB1927D2674433B6C2257D7B0032D90D,Valters Dambe,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/eb1927d2674433b6c2257d7b0032d90d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Valters.Dambe@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/EB1927D2674433B6C2257D7B0032D90D?OpenDocument&lang=EN,Valters,Dambe,2014-11-05,,Union of Greens and Farmers,12
2A456B811618FE4EC2257D7B0032D930,Juris Vectirāns,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/2a456b811618fe4ec2257d7b0032d930/Foto/0.84?OpenElement&FieldElemFormat=jpg,Juris.Vectirans@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/2A456B811618FE4EC2257D7B0032D930?OpenDocument&lang=EN,Juris,Vectirāns,2014-11-05,,Union of Greens and Farmers,12
F80ED3F75A1E8449C2257D7B0032D86C,Rihards Kozlovskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/f80ed3f75a1e8449c2257d7b0032d86c/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/F80ED3F75A1E8449C2257D7B0032D86C?OpenDocument&lang=EN,Rihards,Kozlovskis,2014-11-04,2014-11-05,Unity,12
F6306CD0428260D1C2257D7B0032D867,Edgars Rinkevics,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/f6306cd0428260d1c2257d7b0032d867/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/F6306CD0428260D1C2257D7B0032D867?OpenDocument&lang=EN,Edgars,Rinkevics,2014-11-04,2014-11-05,Unity,12
C89F936ACCFEBD25C2257D7B0032D9B7,Dzintars Rasnacs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/c89f936accfebd25c2257d7b0032d9b7/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/C89F936ACCFEBD25C2257D7B0032D9B7?OpenDocument&lang=EN,Dzintars,Rasnacs,2014-11-04,2014-11-05,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,12
6DDAA73A49EDAD2BC2257D7B0032D8B9,Janis Reirs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6ddaa73a49edad2bc2257d7b0032d8b9/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6DDAA73A49EDAD2BC2257D7B0032D8B9?OpenDocument&lang=EN,Janis,Reirs,2014-11-04,2014-11-05,Unity,12
8E777D689663CC4AC2257D7B0032D9B6,Dace Melbarde,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/nophoto.gif,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8E777D689663CC4AC2257D7B0032D9B6?OpenDocument&lang=EN,Dace,Melbarde,2014-11-04,2014-11-05,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,12
E0F69B82408003AEC2257D7B0032D93D,Dana Reizniece-Ozola,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e0f69b82408003aec2257d7b0032d93d/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E0F69B82408003AEC2257D7B0032D93D?OpenDocument&lang=EN,Dana,Reizniece-Ozola,2014-11-04,2014-11-05,Union of Greens and Farmers,12
8559D54CB10A8E4BC2257D7B0032D8FD,Janis Duklavs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8559d54cb10a8e4bc2257d7b0032d8fd/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8559D54CB10A8E4BC2257D7B0032D8FD?OpenDocument&lang=EN,Janis,Duklavs,2014-11-04,2014-11-05,Union of Greens and Farmers,12
F5C5DBE8B9E0EDF5C2257D7B0032D92D,Uldis Augulis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/f5c5dbe8b9e0edf5c2257d7b0032d92d/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/F5C5DBE8B9E0EDF5C2257D7B0032D92D?OpenDocument&lang=EN,Uldis,Augulis,2014-11-04,2014-11-05,Union of Greens and Farmers,12
8310EF4873FF1224C2257D7B0032D92F,Raimonds Bergmanis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8310ef4873ff1224c2257d7b0032d92f/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raimonds.Bergmanis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8310EF4873FF1224C2257D7B0032D92F?OpenDocument&lang=EN,Raimonds,Bergmanis,2014-11-04,2015-09-03,Union of Greens and Farmers,12
FCC1B9901AD67323C2257D7B0032D8DC,Māris Kučinskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/fcc1b9901ad67323c2257d7b0032d8dc/Foto/0.84?OpenElement&FieldElemFormat=jpg,Maris.Kucinskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/FCC1B9901AD67323C2257D7B0032D8DC?OpenDocument&lang=EN,Māris,Kučinskis,2014-11-04,2016-02-18,Union of Greens and Farmers,12
560D085B7FF8054CC2257D7B0032D88E,Kārlis Šadurskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560d085b7ff8054cc2257d7b0032d88e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Karlis.Sadurskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560D085B7FF8054CC2257D7B0032D88E?OpenDocument&lang=EN,Kārlis,Šadurskis,2014-11-04,2014-11-06,Unity,12
560D085B7FF8054CC2257D7B0032D88E,Kārlis Šadurskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560d085b7ff8054cc2257d7b0032d88e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Karlis.Sadurskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560D085B7FF8054CC2257D7B0032D88E?OpenDocument&lang=EN,Kārlis,Šadurskis,2014-11-06,2016-02-11,Unity,12
560D085B7FF8054CC2257D7B0032D88E,Kārlis Šadurskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560d085b7ff8054cc2257d7b0032d88e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Karlis.Sadurskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/560D085B7FF8054CC2257D7B0032D88E?OpenDocument&lang=EN,Kārlis,Šadurskis,2016-02-11,2016-02-18,Unity,12
406F390A55A7EE1CC2257D7B0032D9C2,Andris Vilks,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/406f390a55a7ee1cc2257d7b0032d9c2/Foto/0.84?OpenElement&FieldElemFormat=jpg,Andris.Vilks@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/406F390A55A7EE1CC2257D7B0032D9C2?OpenDocument&lang=EN,Andris,Vilks,2014-11-05,2015-03-05,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
7822909AAC578264C2257D7B0032D8BB,Vjačeslavs Dombrovskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/7822909aac578264c2257d7b0032d8bb/Foto/0.84?OpenElement&FieldElemFormat=jpg,Vjaceslavs.Dombrovskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/7822909AAC578264C2257D7B0032D8BB?OpenDocument&lang=EN,Vjačeslavs,Dombrovskis,2014-11-05,2015-04-30,Unity,12
790D336A9F8B3DA5C2257D7B0032D802,Regīna Ločmele-Luņova,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/790d336a9f8b3da5c2257d7b0032d802/Foto/0.84?OpenElement&FieldElemFormat=jpg,Regina.Locmele-Lunova@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/790D336A9F8B3DA5C2257D7B0032D802?OpenDocument&lang=EN,Regīna,Ločmele-Luņova,2014-11-04,2015-05-07,Concord,12
1B0C8EFDF45CE28CC2257D7B0032D9DF,Gunārs Rusiņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/1b0c8efdf45ce28cc2257d7b0032d9df/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gunars.Rusins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/1B0C8EFDF45CE28CC2257D7B0032D9DF?OpenDocument&lang=EN,Gunārs,Rusiņš,2014-12-04,2015-05-28,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
A80722D1537D0620C2257D7B0032D91A,Raimonds Vejonis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/a80722d1537d0620c2257d7b0032d91a/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/A80722D1537D0620C2257D7B0032D91A?OpenDocument&lang=EN,Raimonds,Vejonis,2014-11-04,2014-11-05,Union of Greens and Farmers,12
C26D8F43B162883FC2257D7B0032D78F,Ivars Brīvers,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/c26d8f43b162883fc2257d7b0032d78f/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ivars.Brivers@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/C26D8F43B162883FC2257D7B0032D78F?OpenDocument&lang=EN,Ivars,Brīvers,2015-01-15,2015-09-03,Latvian Regional Alliance,12
6F231253688126C5C2257D7B0032D83C,Marjana Ivanova-Jevsejeva,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6f231253688126c5c2257d7b0032d83c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Marjana.Ivanova-Jevsejeva@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6F231253688126C5C2257D7B0032D83C?OpenDocument&lang=EN,Marjana,Ivanova-Jevsejeva,2014-11-04,2015-10-29,Concord,12
63F562CEECD6A15EC2257D7B0032D8AE,Janīna Kursīte,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/63f562ceecd6a15ec2257d7b0032d8ae/Foto/0.84?OpenElement&FieldElemFormat=jpg,Kursite.Janina@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/63F562CEECD6A15EC2257D7B0032D8AE?OpenDocument&lang=EN,Janīna,Kursīte,2014-11-05,2015-11-12,Unity,12
AC22C665258A18E8C2257D7B0032D892,Edvards Smiltēns,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/ac22c665258a18e8c2257d7b0032d892/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edvards.Smiltens@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/AC22C665258A18E8C2257D7B0032D892?OpenDocument&lang=EN,Edvards,Smiltēns,2014-11-05,2014-11-06,Unity,12
AC22C665258A18E8C2257D7B0032D892,Edvards Smiltēns,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/ac22c665258a18e8c2257d7b0032d892/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edvards.Smiltens@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/AC22C665258A18E8C2257D7B0032D892?OpenDocument&lang=EN,Edvards,Smiltēns,2014-11-06,2016-02-18,Unity,12
AC22C665258A18E8C2257D7B0032D892,Edvards Smiltēns,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/ac22c665258a18e8c2257d7b0032d892/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edvards.Smiltens@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/AC22C665258A18E8C2257D7B0032D892?OpenDocument&lang=EN,Edvards,Smiltēns,2016-02-18,,Unity,12
4451AA09CE1C705AC22579100046C550,Ilona Jursevska,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4451aa09ce1c705ac22579100046c550/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ilona.Jursevska@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4451AA09CE1C705AC22579100046C550?OpenDocument&lang=EN,Ilona,Jursevska,2011-10-20,2012-03-08,Union of Greens and Farmers,11
4451AA09CE1C705AC22579100046C550,Ilona Jursevska,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4451aa09ce1c705ac22579100046c550/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ilona.Jursevska@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4451AA09CE1C705AC22579100046C550?OpenDocument&lang=EN,Ilona,Jursevska,2013-01-10,2013-06-13,Union of Greens and Farmers,11
4BD7B8A721DAEB7BC22579100046C549,Janis Lacplesis,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4bd7b8a721daeb7bc22579100046c549/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Lacplesis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4BD7B8A721DAEB7BC22579100046C549?OpenDocument&lang=EN,Janis,Lacplesis,2011-10-18,2013-07-01,Unity,11
95BD519BB37AC727C22579100046C608,Raivis Blumfelds,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/95bd519bb37ac727c22579100046c608/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raivis.Blumfelds@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/95BD519BB37AC727C22579100046C608?OpenDocument&lang=EN,Raivis,Blumfelds,2011-11-03,2012-07-05,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
7787817416BEED15C22579100046C4A8,Dmitrijs Rodionovs,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/7787817416beed15c22579100046c4a8/Foto/0.84?OpenElement&FieldElemFormat=jpg,Dmitrijs.Rodionovs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/7787817416BEED15C22579100046C4A8?OpenDocument&lang=EN,Dmitrijs,Rodionovs,2011-10-17,2013-07-01,Concord Centre,11
04ACCBEA603E2B83C22579100046C4EF,Ingmars Caklais,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/04accbea603e2b83c22579100046c4ef/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ingmars.Caklais@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/04ACCBEA603E2B83C22579100046C4EF?OpenDocument&lang=EN,Ingmars,Caklais,2011-11-03,2013-09-12,Unity,11
AC6F5D0FAE51F5AEC22579100046C63D,Edmunds Sprudzs,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/ac6f5d0fae51f5aec22579100046c63d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edmunds.Sprudzs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/AC6F5D0FAE51F5AEC22579100046C63D?OpenDocument&lang=EN,Edmunds,Sprudzs,2011-10-18,2011-11-03,Zatlers' Reform Party,11
4BF56187CA14A635C22579100046C542,Rasma Karklina,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4bf56187ca14a635c22579100046c542/Foto/0.84?OpenElement&FieldElemFormat=jpg,Rasma.Karklina@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/4BF56187CA14A635C22579100046C542?OpenDocument&lang=EN,Rasma,Karklina,2011-11-03,2014-01-23,Unity,11
18ED2A28B6F4C44AC22579100046C62C,Lelde Stumbre,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/18ed2a28b6f4c44ac22579100046c62c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Lelde.Stumbre@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/18ED2A28B6F4C44AC22579100046C62C?OpenDocument&lang=EN,Lelde,Stumbre,2014-01-30,2014-03-20,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
55EAA939E4FEE08BC22579100046C5E1,Karlis Kreslins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/55eaa939e4fee08bc22579100046c5e1/Foto/0.84?OpenElement&FieldElemFormat=jpg,Karlis.Kreslins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/55EAA939E4FEE08BC22579100046C5E1?OpenDocument&lang=EN,Karlis,Kreslins,2011-10-17,2014-04-10,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
19C388ADE5272A21C22579100046C502,Artis Pabriks,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/19c388ade5272a21c22579100046c502/Foto/0.84?OpenElement&FieldElemFormat=jpg,Artis.Pabriks@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/19C388ADE5272A21C22579100046C502?OpenDocument&lang=EN,Artis,Pabriks,2011-10-18,2011-11-03,Unity,11
19C388ADE5272A21C22579100046C502,Artis Pabriks,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/19c388ade5272a21c22579100046c502/Foto/0.84?OpenElement&FieldElemFormat=jpg,Artis.Pabriks@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/19C388ADE5272A21C22579100046C502?OpenDocument&lang=EN,Artis,Pabriks,2014-01-23,2014-06-05,Unity,11
6BB2F54C13B6B774C22579100046C56C,Iveta Grigule,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/6bb2f54c13b6b774c22579100046c56c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Iveta.Grigule@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/6BB2F54C13B6B774C22579100046C56C?OpenDocument&lang=EN,Iveta,Grigule,2011-10-17,2014-06-05,Union of Greens and Farmers,11
B8895B59678DE2E2C22579100046C51D,Valdis Dombrovskis,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/b8895b59678de2e2c22579100046c51d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Valdis.Dombrovskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/B8895B59678DE2E2C22579100046C51D?OpenDocument&lang=EN,Valdis,Dombrovskis,2011-10-18,2011-11-03,Unity,11
B8895B59678DE2E2C22579100046C51D,Valdis Dombrovskis,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/b8895b59678de2e2c22579100046c51d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Valdis.Dombrovskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/B8895B59678DE2E2C22579100046C51D?OpenDocument&lang=EN,Valdis,Dombrovskis,2014-01-23,2014-06-05,Unity,11
327974E8CB864C40C22579100046C4DA,Sergejs Dolgopolovs,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/327974e8cb864c40c22579100046c4da/Foto/0.84?OpenElement&FieldElemFormat=jpg,Sergejs.Dolgopolovs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/327974E8CB864C40C22579100046C4DA?OpenDocument&lang=EN,Sergejs,Dolgopolovs,2011-10-17,2014-11-04,Concord Centre,11
B43CBBA997911B38C22579100046C4B0,Valerijs Agesins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/b43cbba997911b38c22579100046c4b0/Foto/0.84?OpenElement&FieldElemFormat=jpg,Valerijs.Agesins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/B43CBBA997911B38C22579100046C4B0?OpenDocument&lang=EN,Valerijs,Agesins,2011-10-17,2014-11-04,Concord Centre,11
2E36D12A62C46070C22579100046C4D1,Janis Adamsons,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/2e36d12a62c46070c22579100046c4d1/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Adamsons@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/2E36D12A62C46070C22579100046C4D1?OpenDocument&lang=EN,Janis,Adamsons,2011-10-17,2014-11-04,Concord Centre,11
C0EE3B6F1DF37F62C22579100046C671,Edmunds Demiters,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/c0ee3b6f1df37f62c22579100046c671/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edmunds.Demiters@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/C0EE3B6F1DF37F62C22579100046C671?OpenDocument&lang=EN,Edmunds,Demiters,2011-10-18,2013-01-09,Reform Party,11
C0EE3B6F1DF37F62C22579100046C671,Edmunds Demiters,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/c0ee3b6f1df37f62c22579100046c671/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edmunds.Demiters@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/C0EE3B6F1DF37F62C22579100046C671?OpenDocument&lang=EN,Edmunds,Demiters,2013-01-09,2013-05-02,Reform Party,11
C0EE3B6F1DF37F62C22579100046C671,Edmunds Demiters,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/c0ee3b6f1df37f62c22579100046c671/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edmunds.Demiters@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/C0EE3B6F1DF37F62C22579100046C671?OpenDocument&lang=EN,Edmunds,Demiters,2013-05-02,2014-02-12,Reform Party,11
C0EE3B6F1DF37F62C22579100046C671,Edmunds Demiters,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/c0ee3b6f1df37f62c22579100046c671/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edmunds.Demiters@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/C0EE3B6F1DF37F62C22579100046C671?OpenDocument&lang=EN,Edmunds,Demiters,2014-02-12,2014-11-04,Reform Party,11
055F9D680BEC65E8C22579100046C561,Inese Aizstrauta,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/055f9d680bec65e8c22579100046c561/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inese.Aizstrauta@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/055F9D680BEC65E8C22579100046C561?OpenDocument&lang=EN,Inese,Aizstrauta,2014-01-23,2014-11-04,Union of Greens and Farmers,11
D472BF93A1272030C22579100046C50F,Solvita Aboltina,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/d472bf93a1272030c22579100046c50f/Foto/0.84?OpenElement&FieldElemFormat=jpg,Solvita.Aboltina@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/D472BF93A1272030C22579100046C50F?OpenDocument&lang=EN,Solvita,Aboltina,2011-10-18,2014-11-04,Unity,11
F5C2EF60EEAA1939C22579100046C520,Dzintars Abikis,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/f5c2ef60eeaa1939c22579100046c520/Foto/0.84?OpenElement&FieldElemFormat=jpg,"",http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/F5C2EF60EEAA1939C22579100046C520?OpenDocument&lang=EN,Dzintars,Abikis,2011-10-18,2014-11-04,Unity,11
9820993E36A7BD71C22579100046C576,Andris Berzins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/9820993e36a7bd71c22579100046c576/Foto/0.84?OpenElement&FieldElemFormat=jpg,Andris.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/9820993E36A7BD71C22579100046C576?OpenDocument&lang=EN,Andris,Berzins,2011-10-17,2014-11-04,Union of Greens and Farmers,11
CCA469B6678E7EEEC22579100046C617,Gaidis Berzins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/cca469b6678e7eeec22579100046c617/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/CCA469B6678E7EEEC22579100046C617?OpenDocument&lang=EN,Gaidis,Berzins,2011-10-17,2011-11-03,All for Latvia and For Fatherland and Freedom/LNNK,11
CCA469B6678E7EEEC22579100046C617,Gaidis Berzins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/cca469b6678e7eeec22579100046c617/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/CCA469B6678E7EEEC22579100046C617?OpenDocument&lang=EN,Gaidis,Berzins,2012-07-05,2014-01-22,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
CCA469B6678E7EEEC22579100046C617,Gaidis Berzins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/cca469b6678e7eeec22579100046c617/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/CCA469B6678E7EEEC22579100046C617?OpenDocument&lang=EN,Gaidis,Berzins,2014-01-22,2014-09-03,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
CCA469B6678E7EEEC22579100046C617,Gaidis Berzins,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/cca469b6678e7eeec22579100046c617/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/CCA469B6678E7EEEC22579100046C617?OpenDocument&lang=EN,Gaidis,Berzins,2014-09-03,2014-11-04,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,11
C0F7A2C364AE17F8C22579100046C679,Inita Bisofa,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/c0f7a2c364ae17f8c22579100046c679/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inita.Bisofa@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/C0F7A2C364AE17F8C22579100046C679?OpenDocument&lang=EN,Inita,Bisofa,2011-10-18,2014-11-04,Reform Party,11
F891F3F335B9C7D8C22579100046C4EB,Ilma Cepane,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/f891f3f335b9c7d8c22579100046c4eb/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ilma.Cepane@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima11_depweb_public.nsf/0/F891F3F335B9C7D8C22579100046C4EB?OpenDocument&lang=EN,Ilma,Cepane,2011-10-18,2014-11-04,Unity,11
